0.839959 -1.88634 19.1867 53.7398 102.93 16748.5 1.37301e+08 0.404079 9.55349 96.3697 -62.2513 7.82087 0.186975 -0.33161 
0.876718 32.0444 19.9693 85.513 69.5232 6711 1.68522e+09 0.171522 13.5717 111.233 -29.7358 7.85394 0.138825 -0.0590751 
0.888559 -4.44798 18.7947 120.011 48.8846 6293 1.98625e+09 0.0859357 13.8542 94.0952 -64.6031 7.80263 0.0367625 -0.0516308 
0.90141 -8.20816 18.4809 72.021 131.301 21680 4.55056e+07 0.384619 8.40894 89.8128 -67.9476 7.79953 0.144406 -0.330481 
0.908234 20.2988 18.9316 37.1676 47.261 11053 4.63576e+08 0.268262 11.3819 107.972 -41.1795 7.8623 0.192056 -0.150629 
0.910022 14.6385 19.6637 87.4193 81.7387 7789 1.15398e+09 0.197261 12.9184 105.958 -46.6511 7.83723 0.13019 -0.117446 
0.953312 -11.2207 19.9281 48.905 124.989 14189 2.33623e+08 0.539189 10.2838 85.4998 -70.546 7.78591 0.179023 -0.482406 
0.986584 19.8724 17.603 44.3478 49.9681 19048 8.57233e+07 0.237707 8.98767 107.928 -41.6109 7.85471 0.169097 -0.131854 
0.99015 -0.827568 18.4761 39.9327 30.6067 9381 7.12308e+08 0.1617 12.1025 97.5357 -61.3349 7.81017 0.0768958 -0.115882 
1.03421 24.2087 19.7605 43.1691 41.0216 7554 1.25024e+09 0.200475 13.0525 109.317 -37.4088 7.85268 0.150277 -0.0957884 
1.0434 -3.66903 16.9184 224.577 47.3285 6930 1.55939e+09 0.0444609 13.4312 95.1769 -63.9626 7.80176 0.0194369 -0.0139485 
1.05115 -8.17106 18.216 78.3238 128.822 20832 5.63667e+07 0.34699 8.58751 90.2057 -67.9876 7.80047 0.130054 -0.295695 
1.06887 15.5297 16.7353 85.2886 74.7306 22380 4.24581e+07 0.184854 8.27751 106.513 -45.8323 7.83661 0.123487 -0.106597 
1.07447 -3.70316 19.5259 120.525 86.0064 6975 1.53393e+09 0.150548 13.4027 95.2089 -64.0065 7.80599 0.0657081 -0.109319 
1.08546 -9.46913 17.0599 66.3208 63.2865 20648 5.89865e+07 0.201318 8.62724 88.5174 -69.1302 7.79814 0.0716948 -0.16211 
1.09016 28.3561 18.5918 54.4001 73.2657 14052 2.40453e+08 0.284134 10.3266 110.514 -33.3774 7.88315 0.222224 -0.130317 
1.09822 4.03419 19.4292 54.6659 52.0447 8337 9.64894e+08 0.200855 12.62 101.108 -56.8298 7.82117 0.107834 -0.142125 
1.09932 29.0175 18.9877 36.2976 75.0719 18704 9.23984e+07 0.436336 9.06866 110.694 -32.7335 7.92971 0.343362 -0.209941 
1.10021 23.6314 17.5821 47.4219 38.6733 13345 2.7916e+08 0.172049 10.5538 109.223 -37.9845 7.84465 0.128044 -0.0798875 
1.12078 0.967213 18.907 36.991 57.6596 13961 2.45105e+08 0.328849 10.3553 99.1336 -59.7161 7.82632 0.163731 -0.257974 
1.12601 32.1894 19.9529 41.292 30.537 6513 1.81866e+09 0.156021 13.7032 111.506 -29.6385 7.84971 0.126166 -0.0511561 
1.12925 -7.62083 19.5881 46.5942 81.4015 11653 4.03549e+08 0.368572 11.1499 91.0829 -67.542 7.80266 0.140772 -0.314619 
1.15995 11.3996 18.9168 43.1941 27.703 7710 1.1847e+09 0.135308 12.9627 104.976 -49.8328 7.82255 0.0843119 -0.0773975 
1.18088 16.8713 15.3744 78.631 40.3647 24250 2.70202e+07 0.1083 7.91885 107.15 -44.5635 7.82275 0.0737304 -0.0499943 
1.19304 19.9186 19.4672 35.666 43.1001 9452 6.98528e+08 0.254944 12.0693 108.195 -41.6133 7.85952 0.181077 -0.143308 
1.19326 -5.30933 18.8523 41.7612 27.0839 7837 1.13537e+09 0.136823 12.8914 93.8608 -65.511 7.80382 0.0565871 -0.0985149 
1.20036 -0.389388 19.4006 46.2428 43.8124 8538 9.06337e+08 0.199882 12.5154 98.2815 -61.0081 7.81395 0.09587 -0.148835 
1.23395 6.40663 19.4043 62.9598 44.8479 7106 1.46267e+09 0.15028 13.3209 102.687 -54.626 7.81911 0.0848747 -0.0965367 
1.23492 29.9685 16.8353 46.9866 39.9777 21160 5.19293e+07 0.179501 8.51755 111.07 -31.8296 7.85483 0.142311 -0.0686676 
1.24891 -7.96141 19.7347 59.1416 50.1913 7214 1.40712e+09 0.179043 13.2546 90.9313 -67.898 7.80109 0.0673572 -0.139886 
1.26974 -1.45227 16.4378 57.1312 46.8052 24320 2.65343e+07 0.17284 7.90591 97.5778 -62.019 7.81069 0.0803845 -0.126635 
1.2914 0.636012 18.1807 35.0461 96.9188 35870 5.88578e+06 0.583431 6.16598 99.2142 -60.0864 7.84659 0.287199 -0.479706 
1.29343 7.76072 19.1398 68.5164 90.9588 10786 4.94518e+08 0.280074 11.4892 103.484 -53.3541 7.83898 0.162559 -0.198714 
1.31488 7.22049 17.9449 59.1799 81.0647 20576 6.00372e+07 0.288988 8.64289 103.244 -53.8758 7.83903 0.165838 -0.207427 
1.32288 22.7844 19.3253 74.1104 81.682 9287 7.3106e+08 0.232525 12.1468 109.23 -38.8558 7.85964 0.17097 -0.119877 
1.34607 34.2566 18.1211 62.7298 51.573 10783 4.94882e+08 0.173448 11.4904 112.193 -27.6526 7.85803 0.142255 -0.0544991 
1.35398 3.64439 17.1672 59.6366 48.3604 17095 1.2773e+08 0.17108 9.46348 101.314 -57.282 7.81814 0.0906724 -0.117936 
1.37968 17.7389 18.6807 103.179 49.2656 6951 1.54744e+09 0.100734 13.4179 107.707 -43.7705 7.82212 0.0692953 -0.0436847 
1.38366 6.92317 19.8806 86.5339 236.56 16375 1.483e+08 0.576734 9.65253 103.202 -54.1798 7.87708 0.32861 -0.441649 
1.4141 37.0169 17.8215 56.6626 40.9287 10775 4.95852e+08 0.152389 11.4937 112.862 -24.9577 7.85368 0.127306 -0.0383002 
1.42474 13.6262 18.7398 48.232 50.8456 10385 5.46389e+08 0.222403 11.6555 106.27 -47.7597 7.84189 0.143521 -0.138652 
1.42982 4.05297 19.0652 59.3353 36.4002 7167 1.43094e+09 0.129423 13.2834 101.691 -56.9204 7.81431 0.0691743 -0.0824455 
1.43698 7.37917 19.2316 77.4144 82.2037 9250 7.386e+08 0.224023 12.1644 103.52 -53.7608 7.83096 0.128763 -0.154687 
1.44017 15.1561 19.9511 43.5602 91.3378 11196 4.48129e+08 0.442367 11.3255 106.872 -46.2857 7.88873 0.292544 -0.29374 
1.44337 -9.66522 18.9456 72.3556 66.7864 9190 7.50288e+08 0.194732 12.1931 89.0973 -69.4779 7.79892 0.0682584 -0.156374 
1.4446 29.2608 18.2836 51.1621 56.083 12843 3.1085e+08 0.231262 10.7224 111.105 -32.5597 7.87019 0.18184 -0.0984605 
1.44518 5.46143 19.3678 61.5124 39.9159 7001 1.51945e+09 0.136901 13.3864 102.522 -55.5896 7.81677 0.0755244 -0.0869445 
1.45697 10.2332 18.9441 237.564 150.441 7390 1.32409e+09 0.1336 13.1489 104.903 -51.0342 7.82161 0.0811893 -0.0778771 
1.46617 4.74694 18.5651 45.0162 40.6414 9976 6.07124e+08 0.190468 11.8326 102.157 -56.2745 7.82227 0.103379 -0.132413 
1.46958 28.1632 19.9141 84.5204 62.7285 6526 1.8094e+09 0.156576 13.6945 110.856 -33.6375 7.84641 0.121818 -0.0607331 
1.48294 -10.0371 17.6933 82.4982 158.656 31710 7.11782e+06 0.405726 6.72137 88.6531 -69.8184 7.79671 0.139935 -0.354816 
1.49402 34.8608 16.9842 55.4352 36.6597 15718 1.69936e+08 0.139516 9.83347 112.462 -27.0847 7.84746 0.114792 -0.0375228 
1.49485 16.8304 19.753 41.6417 36.6158 7314 1.36002e+09 0.185507 13.1944 107.544 -44.6782 7.83976 0.125773 -0.104435 
1.50613 34.2605 18.6685 70.9121 33.9423 7438 1.30195e+09 0.100982 13.1205 112.34 -27.6751 7.83399 0.0827168 -0.0209017 
1.51585 7.92068 17.9973 51.1706 26.3642 8529 9.08845e+08 0.108696 12.5201 103.915 -53.2665 7.81563 0.0631028 -0.0611122 
1.5203 -21.1385 19.2248 58.4428 89.7355 11588 4.09564e+08 0.323933 11.1745 60.5665 -78.0483 7.76703 0.0584237 -0.290911 
1.53567 -4.7784 19.4715 59.5352 46.8013 7424 1.30836e+09 0.165846 13.1288 95.1419 -65.1756 7.80624 0.0693485 -0.124522 
1.54678 -4.74878 17.8613 44.0197 45.4589 14892 2.01692e+08 0.217868 10.0708 95.1952 -65.1532 7.80829 0.0911705 -0.171701 
1.54696 -7.42511 18.9383 51.3416 57.57 10240 5.66767e+08 0.236564 11.7176 92.281 -67.5616 7.80359 0.0902223 -0.192653 
1.58451 9.17731 18.6422 56.8226 67.1616 11719 3.97567e+08 0.249357 11.1251 104.619 -52.0827 7.83868 0.148275 -0.170717 
1.59634 18.0029 17.0543 413.52 126.546 8167 1.01767e+09 0.0645613 12.7103 108.072 -43.5644 7.81451 0.0444733 -0.0184937 
1.60868 6.35796 19.837 38.9579 37.4764 7603 1.22916e+09 0.202947 13.0241 103.274 -54.7861 7.82687 0.113899 -0.139809 
1.64736 -5.09159 18.7652 72.5875 36.4064 7022 1.50787e+09 0.105813 13.3732 95.0712 -65.5066 7.80388 0.0436969 -0.0702904 
1.64978 4.18452 19.6879 130.517 133.127 8132 1.0293e+09 0.21519 12.7291 102.148 -56.8659 7.82475 0.114989 -0.154199 
1.65258 16.0438 18.9906 64.4659 52.4979 8414 9.41833e+08 0.171804 12.5796 107.477 -45.4777 7.83618 0.114906 -0.0964925 
1.66192 8.21301 17.1152 111.778 86.1512 17791.5 1.10144e+08 0.162603 9.28725 104.287 -53.0287 7.82413 0.0947671 -0.103909 
1.70491 2.49036 19.1204 56.1194 104.444 15299 1.8537e+08 0.392636 9.95241 101.222 -58.487 7.83994 0.201304 -0.308731 
1.72033 6.76025 18.7407 39.901 75.3244 19248 8.19931e+07 0.398266 8.94116 103.665 -54.4353 7.85472 0.225084 -0.297973 
1.73848 31.6916 19.8483 72.7372 58.3381 6899 1.57722e+09 0.169207 13.4509 111.976 -30.2317 7.85471 0.135572 -0.0591952 
1.75403 -2.83248 18.6489 130.628 69.4006 7314 1.36002e+09 0.112086 13.1944 97.4006 -63.4793 7.80645 0.0496317 -0.0742912 
1.75887 -8.30114 19.589 41.2232 45.9712 8635 8.79981e+08 0.23527 12.4659 91.6975 -68.4355 7.80256 0.086435 -0.192802 
1.77093 28.3512 19.7 58.0351 60.4445 8205 1.00526e+09 0.219729 12.6899 111.214 -33.5089 7.8663 0.170795 -0.095305 
1.77147 6.42598 16.0046 60.8576 40.944 24260 2.69504e+07 0.141938 7.917 103.577 -54.7696 7.81922 0.0795908 -0.08994 
1.79579 12.7014 19.7322 43.7408 38.5673 7382 1.32782e+09 0.186018 13.1537 106.432 -48.7467 7.8347 0.117648 -0.113848 
1.80069 -6.14091 17.278 55.2912 43.1067 14829 2.04363e+08 0.164479 10.0894 94.319 -66.5219 7.80493 0.065342 -0.124862 
1.80213 -0.40157 19.816 39.8199 59.0437 9640 6.63639e+08 0.31282 11.9827 99.433 -61.2379 7.82467 0.148486 -0.248226 
1.80462 37.3084 19.469 82.716 47.6835 6502 1.82656e+09 0.121619 13.7106 113.26 -24.7312 7.84362 0.101486 -0.0248806 
1.84716 -7.45608 19.1089 59.4605 59.7561 9238 7.40292e+08 0.212019 12.1702 92.9415 -67.7241 7.80412 0.0802637 -0.170196 
1.85281 -21.0827 18.8531 53.1841 92.332 15547 1.76074e+08 0.366263 9.88167 61.613 -78.279 7.76463 0.0654584 -0.332625 
1.86093 14.4844 17.4287 83.4212 67.7775 14308 2.27897e+08 0.171408 10.2468 107.199 -47.0382 7.83454 0.111593 -0.0994377 
1.88415 33.2908 13.9859 89.0941 28.7769 29760 9.63043e+06 0.0681423 7.00825 112.474 -28.6875 7.82285 0.0552379 -0.00671051 
1.89041 -19.4439 17.7732 108.701 84.7452 11532 4.14843e+08 0.164476 11.1958 67.9689 -77.3359 7.78647 0.0334258 -0.134475 
1.89526 2.74374 19.0375 88.8134 69.5275 8222 9.99787e+08 0.165158 12.6808 101.723 -58.3094 7.81763 0.0849531 -0.114533 
1.89868 13.6603 19.1647 69.5871 54.7924 8018 1.0686e+09 0.166117 12.7911 106.946 -47.8452 7.83249 0.106646 -0.097148 
1.905 -9.10823 18.1764 39.6421 54.012 17970 1.05992e+08 0.287445 9.24309 90.9962 -69.2153 7.80177 0.101987 -0.242739 
1.90848 0.667577 18.2673 38.2127 30.5169 10104 5.87087e+08 0.168482 11.7765 100.399 -60.2725 7.81508 0.082174 -0.120309 
1.92523 13.6468 17.1379 60.3648 35.2628 11618 4.06773e+08 0.123241 11.1631 106.978 -47.8648 7.82414 0.0790766 -0.0653908 
1.9454 8.37672 16.9298 81.3793 54.481 14907 2.01062e+08 0.141239 10.0663 104.811 -52.9513 7.82175 0.082268 -0.0867258 
1.9484 19.8568 16.1147 41.0437 13.8511 10867 4.84842e+08 0.0711966 11.4564 109.1 -41.8392 7.81736 0.0501227 -0.0214912 
1.9676 22.3137 19.2643 68.9747 36.1009 6410 1.89459e+09 0.11042 13.7733 109.842 -39.4476 7.82894 0.0802051 -0.044158 
1.98909 27.3809 19.8951 40.5807 31.0432 6662 1.71671e+09 0.161387 13.6039 111.202 -34.4981 7.8481 0.124003 -0.0654061 
1.99239 -2.8283 18.9136 48.474 25.0034 6892 1.58128e+09 0.108821 13.4553 97.8978 -63.566 7.80666 0.0479839 -0.0714432 
1.99428 -1.8025 19.7023 63.3128 89.9103 9595 6.71779e+08 0.299599 12.0032 98.7425 -62.6141 7.82095 0.136209 -0.240022 
2.01852 33.165 18.3452 76.5124 62.1497 9956 6.10335e+08 0.171368 11.8414 112.572 -28.8326 7.85763 0.138623 -0.0566422 
2.02328 -3.079 19.5688 35.555 58.3756 10920 4.78647e+08 0.34638 11.435 97.7483 -63.8097 7.82061 0.15148 -0.284818 
2.02757 8.33481 16.2965 57.9752 29.5997 15305 1.8514e+08 0.107713 9.95068 104.921 -53.0142 7.81669 0.0626167 -0.0600392 
2.04307 25.1315 19.7819 55.4874 139.894 16308 1.50378e+08 0.531895 9.67063 110.691 -36.7092 7.95066 0.398907 -0.291943 
2.05475 8.89218 19.836 45.894 41.0365 7274 1.37937e+09 0.188641 13.2185 105.218 -52.4859 7.83015 0.110846 -0.123631 
2.07197 8.86388 18.9694 45.3891 37.0351 8563 8.99426e+08 0.172141 12.5026 105.232 -52.5178 7.82752 0.10107 -0.110601 
2.0862 2.4214 19.4012 59.7421 75.0105 9671 6.58109e+08 0.264889 11.9686 101.87 -58.676 7.82833 0.134765 -0.200279 
2.12944 1.43161 19.7715 44.1803 71.6301 10256 5.64705e+08 0.342049 11.7105 101.324 -59.6264 7.83396 0.169585 -0.269101 
2.16045 -5.94295 19.9719 46.7726 93.269 10894 4.81673e+08 0.420695 11.4455 95.3419 -66.4932 7.81562 0.167069 -0.359783 
2.16621 23.0521 18.9682 68.8576 36.6578 6931 1.55882e+09 0.112315 13.4305 110.277 -38.7658 7.83035 0.0821458 -0.0443244 
2.20273 1.6609 19.7461 37.7111 85.113 14216 2.32302e+08 0.476155 10.2754 101.608 -59.4334 7.84872 0.23719 -0.383988 
2.21438 11.0448 19.9922 61.0396 46.1019 6452 1.86309e+09 0.159341 13.7446 106.381 -50.4528 7.82861 0.0973367 -0.0968682 
2.21546 -5.31355 19.0449 136.518 86.4792 7293 1.37014e+09 0.133643 13.207 96.1039 -65.9412 7.80579 0.0541737 -0.0960327 
2.21862 18.554 17.0029 71.2054 34.1684 10549 5.24199e+08 0.101235 11.5865 109.039 -43.166 7.82409 0.0697996 -0.0432566 
2.26279 31.827 18.9335 52.6164 44.1332 8770 8.46639e+08 0.176956 12.3985 112.512 -30.1854 7.85857 0.141306 -0.0629735 
